week,user_id,channel,is_purchased,gmv
33,13,bloggers,1,200
33,129,bloggers,1,50
33,69,bloggers,1,110
33,127,bloggers,1,10
33,125,mobile_ads,1,50
33,123,mobile_ads,0,0
33,121,social_media,1,200
33,114,social_media,0,0
33,110,social_media,1,100
33,109,mobile_ads,0,0
33,104,context_ads,1,50
33,100,social_media,1,200
33,97,mobile_ads,0,0
33,96,context_ads,0,0
33,117,social_media,0,0
33,92,mobile_ads,1,10
33,94,mobile_ads,1,200
33,71,context_ads,0,0
33,72,mobile_ads,0,0
33,70,mobile_ads,0,0
33,75,social_media,0,0
33,74,context_ads,0,0
33,79,bloggers,1,50
33,80,bloggers,1,100
33,86,social_media,0,0
33,91,social_media,1,100
33,76,mobile_ads,0,0
34,229,context_ads,0,0
34,232,mobile_ads,0,0
34,224,social_media,0,0
34,223,context_ads,0,0
34,220,mobile_ads,0,0
34,216,social_media,1,10
34,210,mobile_ads,0,0
34,208,mobile_ads,1,50
34,172,social_media,1,10
34,193,social_media,1,200
34,191,mobile_ads,0,0
34,186,bloggers,0,0
34,159,mobile_ads,0,0
34,156,bloggers,1,200
34,234,bloggers,0,0
34,144,mobile_ads,1,10
34,206,mobile_ads,0,0
34,239,bloggers,0,0
34,276,social_media,0,0
34,248,social_media,1,100
34,136,social_media,0,0
34,299,mobile_ads,0,0
34,290,mobile_ads,1,200
34,287,context_ads,0,0
34,286,context_ads,0,0
34,281,bloggers,1,10
34,277,bloggers,0,0
34,275,mobile_ads,0,0
34,273,context_ads,0,0
34,270,social_media,0,0
34,265,context_ads,0,0
34,263,mobile_ads,0,0
34,262,mobile_ads,0,0
34,261,context_ads,0,0
34,255,mobile_ads,1,200
34,252,mobile_ads,0,0
34,250,social_media,0,0
34,240,social_media,0,0
34,127,bloggers,0,0
34,119,bloggers,1,200
34,22,social_media,0,0
34,46,context_ads,1,50
34,41,bloggers,0,0
34,39,context_ads,0,0
34,34,social_media,0,0
34,31,mobile_ads,0,0
34,30,social_media,1,50
34,29,context_ads,0,0
34,47,mobile_ads,1,100
34,24,context_ads,0,0
34,14,context_ads,1,100
34,13,social_media,1,100
34,9,bloggers,0,0
34,7,social_media,0,0
34,6,mobile_ads,1,200
34,5,mobile_ads,0,0
34,122,bloggers,0,0
34,17,social_media,0,0
34,60,social_media,0,0
34,40,bloggers,0,0
34,63,mobile_ads,1,100
34,117,social_media,0,0
34,116,social_media,0,0
34,111,mobile_ads,0,0
34,107,context_ads,0,0
34,101,context_ads,0,0
34,61,bloggers,0,0
34,93,context_ads,0,0
34,92,social_media,0,0
34,90,context_ads,1,250
34,97,bloggers,0,0
34,87,mobile_ads,0,0
34,84,bloggers,0,0
34,82,social_media,0,0
34,80,bloggers,1,10
34,74,context_ads,0,0
34,71,mobile_ads,1,100
34,89,social_media,0,0
34,67,mobile_ads,1,100
35,197,context_ads,1,200
35,180,mobile_ads,0,0
35,182,context_ads,1,10
35,185,context_ads,0,0
35,193,context_ads,1,100
35,191,mobile_ads,0,0
35,192,mobile_ads,1,200
35,196,bloggers,0,0
35,179,bloggers,1,200
35,190,social_media,0,0
35,176,context_ads,1,300
35,148,mobile_ads,0,0
35,173,mobile_ads,1,50
35,172,mobile_ads,1,100
35,170,context_ads,0,0
35,167,mobile_ads,1,200
35,162,bloggers,0,0
35,160,social_media,1,50
35,155,mobile_ads,0,0
35,154,bloggers,1,100
35,152,social_media,0,0
35,151,mobile_ads,1,10
35,199,mobile_ads,0,0
35,175,social_media,1,50
35,201,social_media,1,50
35,279,mobile_ads,0,0
35,210,context_ads,0,0
35,297,social_media,0,0
35,295,context_ads,1,50
35,292,bloggers,0,0
35,288,mobile_ads,1,100
35,287,bloggers,1,10
35,281,bloggers,0,0
35,277,mobile_ads,0,0
35,276,social_media,1,200
35,274,bloggers,1,200
35,273,bloggers,0,0
35,270,context_ads,0,0
35,269,context_ads,1,200
35,267,mobile_ads,1,100
35,265,social_media,1,100
35,251,bloggers,0,0
35,249,context_ads,0,0
35,246,mobile_ads,0,0
35,240,social_media,0,0
35,238,bloggers,0,0
35,231,context_ads,0,0
35,223,context_ads,0,0
35,221,context_ads,0,0
35,213,mobile_ads,1,200
35,203,context_ads,0,0
35,147,social_media,1,100
35,144,bloggers,1,10
35,25,mobile_ads,0,0
35,70,bloggers,0,0
35,68,context_ads,1,100
35,67,context_ads,0,0
35,64,social_media,0,0
35,63,context_ads,1,50
35,59,bloggers,1,100
35,57,mobile_ads,1,10
35,49,context_ads,0,0
35,48,bloggers,0,0
35,46,bloggers,1,200
35,41,social_media,0,0
35,40,bloggers,1,50
35,38,social_media,0,0
35,37,context_ads,1,50
35,29,mobile_ads,1,200
35,27,mobile_ads,1,10
35,26,social_media,1,50
35,145,mobile_ads,0,0
35,24,social_media,0,0
35,21,mobile_ads,1,50
35,10,bloggers,1,10
35,9,social_media,0,0
35,7,mobile_ads,1,50
35,74,mobile_ads,0,0
35,76,bloggers,1,150
35,54,social_media,0,0
35,84,context_ads,1,100
35,142,context_ads,1,50
35,138,context_ads,1,10
35,137,context_ads,1,50
35,79,social_media,1,50
35,133,mobile_ads,0,0
35,131,social_media,1,10
35,129,mobile_ads,0,0
35,123,social_media,1,100
35,122,bloggers,0,0
35,118,bloggers,0,0
35,117,context_ads,0,0
35,116,social_media,1,10
35,136,context_ads,1,200
35,109,bloggers,0,0
35,114,social_media,1,50
35,85,mobile_ads,0,0
35,89,social_media,1,10
35,92,social_media,1,100
35,93,social_media,1,200
35,87,bloggers,0,0
35,97,bloggers,1,100
35,99,social_media,0,0
35,104,bloggers,0,0
35,94,social_media,1,300
36,200,mobile_ads,0,0
36,189,context_ads,0,0
36,198,context_ads,1,50
36,194,mobile_ads,0,0
36,193,bloggers,0,0
36,192,social_media,1,50
36,190,social_media,1,50
36,187,context_ads,1,100
36,163,mobile_ads,0,0
36,177,bloggers,0,0
36,175,bloggers,1,10
36,172,context_ads,0,0
36,167,context_ads,1,10
36,155,context_ads,0,0
36,152,context_ads,1,50
36,148,context_ads,1,50
36,201,context_ads,0,0
36,185,social_media,0,0
36,204,social_media,1,50
36,125,mobile_ads,1,10
36,221,context_ads,1,50
36,141,mobile_ads,0,0
36,297,social_media,1,50
36,293,context_ads,1,200
36,292,social_media,1,200
36,289,social_media,0,0
36,280,social_media,0,0
36,279,social_media,1,100
36,278,context_ads,0,0
36,276,social_media,0,0
36,274,social_media,0,0
36,272,bloggers,1,50
36,266,mobile_ads,0,0
36,264,social_media,1,200
36,257,bloggers,1,50
36,244,mobile_ads,0,0
36,240,mobile_ads,1,300
36,232,context_ads,0,0
36,231,mobile_ads,0,0
36,222,mobile_ads,0,0
36,207,bloggers,0,0
36,133,context_ads,1,250
36,96,mobile_ads,0,0
36,128,bloggers,0,0
36,65,mobile_ads,0,0
36,63,bloggers,0,0
36,62,bloggers,0,0
36,46,mobile_ads,1,50
36,42,context_ads,1,200
36,37,social_media,1,10
36,36,context_ads,1,100
36,34,social_media,0,0
36,131,mobile_ads,1,10
36,30,bloggers,0,0
36,27,mobile_ads,0,0
36,26,social_media,1,150
36,23,social_media,0,0
36,16,context_ads,0,0
36,8,mobile_ads,0,0
36,7,context_ads,0,0
36,5,social_media,0,0
36,68,social_media,0,0
36,74,social_media,1,10
36,31,bloggers,0,0
36,79,bloggers,1,200
36,77,bloggers,1,10
36,123,mobile_ads,0,0
36,122,social_media,1,100
36,120,mobile_ads,1,10
36,114,mobile_ads,0,0
36,110,bloggers,0,0
36,109,social_media,1,300
36,107,context_ads,0,0
36,106,context_ads,1,10
36,113,mobile_ads,0,0
36,98,context_ads,0,0
36,97,mobile_ads,1,100
36,93,context_ads,1,100
36,91,context_ads,1,10
36,86,context_ads,1,200
36,84,context_ads,0,0
36,100,social_media,1,200
36,81,bloggers,1,100
37,193,context_ads,1,100
37,198,context_ads,0,0
37,203,bloggers,0,0
37,206,mobile_ads,1,150
37,218,bloggers,1,50
37,215,context_ads,0,0
37,190,context_ads,0,0
37,228,social_media,0,0
37,213,context_ads,1,10
37,189,bloggers,1,100
37,171,context_ads,1,100
37,187,context_ads,1,50
37,186,bloggers,1,200
37,184,context_ads,1,10
37,181,social_media,0,0
37,180,mobile_ads,1,100
37,179,bloggers,0,0
37,175,context_ads,1,10
37,172,social_media,0,0
37,164,bloggers,0,0
37,229,mobile_ads,0,0
37,188,context_ads,0,0
37,232,mobile_ads,1,200
37,161,bloggers,1,10
37,240,context_ads,0,0
37,299,mobile_ads,1,200
37,297,bloggers,0,0
37,292,mobile_ads,1,10
37,291,context_ads,1,50
37,284,context_ads,0,0
37,280,social_media,0,0
37,276,bloggers,0,0
37,300,social_media,0,0
37,275,bloggers,0,0
37,274,mobile_ads,0,0
37,272,bloggers,0,0
37,271,bloggers,1,100
37,269,social_media,0,0
37,268,context_ads,1,10
37,257,social_media,1,50
37,255,bloggers,1,300
37,252,context_ads,0,0
37,245,social_media,1,50
37,243,mobile_ads,1,60
37,242,mobile_ads,1,100
37,241,mobile_ads,0,0
37,235,mobile_ads,0,0
37,158,context_ads,1,100
37,24,bloggers,1,100
37,146,social_media,0,0
37,71,social_media,1,200
37,68,context_ads,0,0
37,65,context_ads,0,0
37,63,mobile_ads,0,0
37,62,bloggers,0,0
37,60,context_ads,1,10
37,56,mobile_ads,0,0
37,55,social_media,1,50
37,52,social_media,1,10
37,51,bloggers,0,0
37,49,context_ads,1,100
37,34,social_media,1,100
37,29,mobile_ads,1,200
37,27,mobile_ads,0,0
37,22,mobile_ads,0,0
37,16,context_ads,1,50
37,15,mobile_ads,1,150
37,12,mobile_ads,0,0
37,9,bloggers,0,0
37,5,context_ads,0,0
37,1,context_ads,0,0
37,73,social_media,1,100
37,76,context_ads,1,100
37,147,social_media,0,0
37,79,mobile_ads,1,50
37,142,bloggers,0,0
37,141,context_ads,0,0
37,140,context_ads,1,100
37,129,mobile_ads,1,200
37,128,context_ads,1,200
37,127,context_ads,1,200
37,77,context_ads,0,0
37,119,mobile_ads,0,0
37,116,bloggers,1,200
37,115,mobile_ads,0,0
37,120,mobile_ads,1,100
37,109,mobile_ads,1,100
37,113,mobile_ads,0,0
37,92,bloggers,1,10
37,96,social_media,0,0
37,99,mobile_ads,1,200
37,80,bloggers,0,0
37,104,mobile_ads,1,100
37,106,bloggers,0,0
37,107,context_ads,1,200
37,108,bloggers,1,10
37,103,context_ads,1,100
38,215,mobile_ads,1,100
38,214,mobile_ads,0,0
38,212,context_ads,0,0
38,210,context_ads,0,0
38,206,context_ads,1,10
38,203,bloggers,0,0
38,199,context_ads,0,0
38,198,social_media,0,0
38,194,social_media,1,100
38,166,social_media,1,200
38,190,context_ads,1,200
38,189,mobile_ads,0,0
38,188,mobile_ads,0,0
38,186,context_ads,0,0
38,184,context_ads,1,200
38,176,bloggers,0,0
38,172,bloggers,0,0
38,169,context_ads,1,50
38,168,social_media,1,100
38,217,social_media,0,0
38,193,context_ads,0,0
38,220,bloggers,0,0
38,249,bloggers,0,0
38,226,social_media,1,200
38,161,social_media,1,10
38,295,context_ads,0,0
38,278,bloggers,0,0
38,275,bloggers,1,100
38,272,social_media,0,0
38,264,context_ads,0,0
38,260,context_ads,1,10
38,257,context_ads,1,100
38,255,social_media,1,200
38,254,context_ads,0,0
38,253,mobile_ads,0,0
38,250,context_ads,0,0
38,248,mobile_ads,1,50
38,245,social_media,0,0
38,244,bloggers,0,0
38,240,social_media,1,100
38,239,context_ads,0,0
38,237,social_media,1,100
38,232,bloggers,1,200
38,231,context_ads,1,10
38,229,context_ads,0,0
38,225,mobile_ads,0,0
38,160,social_media,0,0
38,296,social_media,1,10
38,153,social_media,0,0
38,58,social_media,1,10
38,55,bloggers,0,0
38,53,social_media,1,50
38,51,context_ads,0,0
38,46,bloggers,0,0
38,45,mobile_ads,0,0
38,43,context_ads,1,200
38,42,context_ads,1,10
38,40,social_media,1,10
38,32,social_media,1,100
38,29,bloggers,0,0
38,28,bloggers,0,0
38,21,mobile_ads,0,0
38,20,bloggers,0,0
38,18,context_ads,1,10
38,13,bloggers,1,200
38,12,social_media,1,200
38,10,bloggers,0,0
38,9,social_media,1,100
38,4,mobile_ads,0,0
38,157,mobile_ads,1,200
38,66,mobile_ads,0,0
38,67,bloggers,1,50
38,34,social_media,1,100
38,72,social_media,1,200
38,68,mobile_ads,0,0
38,139,social_media,1,100
38,135,context_ads,0,0
38,131,mobile_ads,1,10
38,130,social_media,0,0
38,127,social_media,1,10
38,126,social_media,1,200
38,125,mobile_ads,0,0
38,123,social_media,0,0
38,120,mobile_ads,1,100
38,118,social_media,1,50
38,147,bloggers,1,10
38,109,mobile_ads,1,200
38,108,mobile_ads,0,0
38,104,social_media,0,0
38,98,social_media,0,0
38,94,social_media,0,0
38,91,bloggers,0,0
38,90,mobile_ads,0,0
38,81,social_media,0,0
38,74,mobile_ads,0,0
38,110,mobile_ads,0,0
39,221,mobile_ads,0,0
39,201,social_media,1,10
39,206,bloggers,1,100
39,207,bloggers,1,100
39,220,bloggers,0,0
39,210,mobile_ads,1,250
39,212,mobile_ads,0,0
39,216,mobile_ads,1,100
39,199,bloggers,1,50
39,209,social_media,1,10
39,198,context_ads,0,0
39,185,social_media,1,100
39,195,social_media,1,200
39,194,context_ads,1,10
39,193,mobile_ads,1,200
39,180,social_media,1,200
39,179,context_ads,1,110
39,174,social_media,0,0
39,169,mobile_ads,0,0
39,166,mobile_ads,1,300
39,164,mobile_ads,0,0
39,196,social_media,1,50
39,223,social_media,1,10
39,292,mobile_ads,1,10
39,232,mobile_ads,0,0
39,298,context_ads,1,200
39,161,social_media,0,0
39,291,context_ads,1,10
39,290,context_ads,0,0
39,287,mobile_ads,1,200
39,279,mobile_ads,1,10
39,276,mobile_ads,0,0
39,270,bloggers,1,100
39,266,mobile_ads,0,0
39,264,bloggers,1,50
39,260,social_media,0,0
39,259,bloggers,0,0
39,257,social_media,0,0
39,250,mobile_ads,1,200
39,249,mobile_ads,1,50
39,248,bloggers,0,0
39,247,context_ads,1,100
39,245,social_media,1,200
39,242,mobile_ads,1,110
39,240,social_media,0,0
39,237,bloggers,0,0
39,236,mobile_ads,1,100
39,235,social_media,1,50
39,227,social_media,0,0
39,158,mobile_ads,0,0
39,154,context_ads,1,50
39,155,bloggers,1,10
39,71,bloggers,1,50
39,69,mobile_ads,1,200
39,68,mobile_ads,1,200
39,63,social_media,1,50
39,57,context_ads,1,200
39,55,mobile_ads,0,0
39,48,context_ads,1,200
39,44,social_media,1,200
39,43,social_media,1,200
39,42,mobile_ads,1,100
39,32,social_media,1,100
39,31,social_media,0,0
39,30,social_media,1,250
39,24,bloggers,1,100
39,22,mobile_ads,0,0
39,18,social_media,1,10
39,14,mobile_ads,1,10
39,13,social_media,1,100
39,10,social_media,0,0
39,157,context_ads,1,100
39,3,mobile_ads,0,0
39,72,mobile_ads,1,50
39,73,social_media,0,0
39,5,mobile_ads,0,0
39,79,context_ads,0,0
39,77,mobile_ads,0,0
39,149,context_ads,0,0
39,147,social_media,1,100
39,136,social_media,1,200
39,134,social_media,1,50
39,128,bloggers,1,50
39,123,mobile_ads,1,200
39,122,context_ads,1,50
39,118,context_ads,0,0
39,114,context_ads,0,0
39,113,social_media,0,0
39,152,social_media,1,400
39,102,social_media,0,0
39,104,bloggers,0,0
39,93,social_media,1,200
39,94,mobile_ads,1,50
39,95,mobile_ads,1,100
39,87,social_media,0,0
39,98,social_media,1,200
39,99,bloggers,0,0
39,100,mobile_ads,1,50
39,101,context_ads,1,10
39,96,mobile_ads,1,10
40,191,bloggers,0,0
40,215,mobile_ads,1,50
40,213,context_ads,1,60
40,209,social_media,0,0
40,205,bloggers,0,0
40,204,social_media,0,0
40,200,bloggers,1,200
40,195,social_media,1,100
40,226,mobile_ads,1,60
40,177,bloggers,0,0
40,186,context_ads,1,100
40,185,context_ads,1,100
40,181,mobile_ads,0,0
40,173,social_media,0,0
40,172,context_ads,0,0
40,171,mobile_ads,1,50
40,165,context_ads,1,50
40,164,social_media,1,200
40,227,mobile_ads,0,0
40,188,context_ads,1,50
40,228,context_ads,0,0
40,270,mobile_ads,1,200
40,236,mobile_ads,0,0
40,157,mobile_ads,1,50
40,298,bloggers,0,0
40,294,context_ads,0,0
40,292,context_ads,1,60
40,291,context_ads,1,10
40,290,context_ads,1,10
40,300,social_media,1,50
40,283,context_ads,0,0
40,281,social_media,0,0
40,276,context_ads,0,0
40,266,mobile_ads,0,0
40,257,mobile_ads,0,0
40,253,social_media,1,210
40,250,mobile_ads,0,0
40,246,context_ads,0,0
40,244,social_media,0,0
40,243,bloggers,1,50
40,239,context_ads,0,0
40,237,social_media,1,10
40,232,bloggers,0,0
40,151,mobile_ads,0,0
40,30,mobile_ads,0,0
40,146,context_ads,0,0
40,72,social_media,1,10
40,71,bloggers,1,200
40,68,bloggers,1,50
40,67,mobile_ads,1,50
40,65,mobile_ads,1,10
40,56,bloggers,1,200
40,51,bloggers,0,0
40,48,context_ads,0,0
40,77,social_media,0,0
40,46,context_ads,0,0
40,38,mobile_ads,0,0
40,34,mobile_ads,1,10
40,28,mobile_ads,1,10
40,27,social_media,0,0
40,21,bloggers,0,0
40,13,context_ads,1,200
40,11,social_media,0,0
40,147,bloggers,1,10
40,41,bloggers,1,200
40,78,social_media,1,100
40,40,mobile_ads,0,0
40,85,social_media,0,0
40,84,mobile_ads,0,0
40,141,social_media,0,0
40,140,social_media,1,200
40,139,mobile_ads,0,0
40,137,social_media,1,200
40,130,bloggers,0,0
40,129,context_ads,1,200
40,125,bloggers,0,0
40,121,mobile_ads,0,0
40,132,social_media,1,10
40,118,bloggers,1,400
40,115,bloggers,1,200
40,111,context_ads,1,200
40,106,social_media,0,0
40,101,mobile_ads,1,50
40,98,mobile_ads,1,100
40,96,context_ads,0,0
40,90,bloggers,1,100
40,119,bloggers,1,50
40,86,mobile_ads,0,0
41,195,bloggers,0,0
41,196,social_media,0,0
41,198,context_ads,1,10
41,205,mobile_ads,1,100
41,208,social_media,0,0
41,224,mobile_ads,0,0
41,217,context_ads,0,0
41,223,context_ads,1,200
41,191,social_media,0,0
41,226,bloggers,1,100
41,209,bloggers,0,0
41,185,context_ads,0,0
41,164,context_ads,1,10
41,183,mobile_ads,1,50
41,182,mobile_ads,0,0
41,178,context_ads,1,100
41,172,bloggers,1,200
41,171,bloggers,1,200
41,169,bloggers,0,0
41,168,context_ads,1,200
41,166,mobile_ads,0,0
41,163,bloggers,1,50
41,159,bloggers,0,0
41,227,social_media,0,0
41,184,social_media,1,200
41,231,bloggers,0,0
41,286,mobile_ads,0,0
41,237,context_ads,1,400
41,300,bloggers,0,0
41,299,context_ads,1,10
41,296,bloggers,0,0
41,288,mobile_ads,0,0
41,287,bloggers,1,10
41,158,social_media,0,0
41,283,bloggers,1,50
41,279,social_media,1,200
41,276,bloggers,1,200
41,274,mobile_ads,1,50
41,271,context_ads,0,0
41,236,bloggers,0,0
41,268,bloggers,1,10
41,260,context_ads,1,100
41,258,social_media,1,10
41,257,context_ads,1,50
41,256,mobile_ads,0,0
41,255,mobile_ads,0,0
41,248,mobile_ads,0,0
41,247,bloggers,1,100
41,244,context_ads,1,100
41,243,mobile_ads,0,0
41,239,social_media,1,100
41,238,context_ads,1,10
41,264,mobile_ads,1,10
41,157,mobile_ads,0,0
41,265,social_media,0,0
41,148,context_ads,0,0
41,65,bloggers,0,0
41,63,context_ads,0,0
41,59,social_media,1,200
41,57,context_ads,1,100
41,55,context_ads,0,0
41,50,social_media,0,0
41,42,social_media,0,0
41,40,bloggers,1,100
41,36,social_media,1,100
41,34,social_media,1,50
41,33,social_media,1,60
41,66,social_media,0,0
41,28,context_ads,1,50
41,23,bloggers,0,0
41,19,social_media,0,0
41,18,bloggers,0,0
41,16,social_media,1,200
41,10,bloggers,1,100
41,8,social_media,1,200
41,6,social_media,0,0
41,3,mobile_ads,0,0
41,2,context_ads,0,0
41,1,mobile_ads,1,200
41,153,bloggers,0,0
41,26,social_media,0,0
41,69,social_media,0,0
41,15,social_media,1,100
41,75,bloggers,0,0
41,72,social_media,0,0
41,144,bloggers,1,10
41,139,social_media,1,200
41,132,mobile_ads,1,300
41,129,bloggers,0,0
41,125,mobile_ads,0,0
41,124,mobile_ads,0,0
41,118,social_media,1,50
41,116,context_ads,0,0
41,115,bloggers,1,200
41,113,social_media,0,0
41,111,social_media,0,0
41,128,mobile_ads,0,0
41,86,social_media,1,200
41,104,bloggers,1,100
41,103,context_ads,0,0
41,96,mobile_ads,0,0
41,94,social_media,1,20
41,92,social_media,1,10
41,89,context_ads,1,10
41,87,bloggers,0,0
41,76,social_media,1,200
41,84,social_media,0,0
41,83,social_media,1,200
41,109,context_ads,1,10
41,79,context_ads,0,0
42,192,mobile_ads,1,200
42,198,bloggers,1,10
42,200,bloggers,0,0
42,146,bloggers,1,50
42,203,mobile_ads,0,0
42,204,social_media,0,0
42,217,social_media,0,0
42,201,bloggers,1,50
42,186,mobile_ads,0,0
42,168,social_media,0,0
42,182,social_media,1,10
42,181,social_media,0,0
42,177,bloggers,0,0
42,176,social_media,0,0
42,158,bloggers,1,10
42,157,social_media,0,0
42,218,social_media,1,100
42,151,mobile_ads,0,0
42,184,bloggers,0,0
42,219,mobile_ads,0,0
42,276,social_media,1,200
42,226,bloggers,0,0
42,297,mobile_ads,1,100
42,142,mobile_ads,1,100
42,296,mobile_ads,0,0
42,295,mobile_ads,1,50
42,292,social_media,1,100
42,285,social_media,1,10
42,284,mobile_ads,0,0
42,282,mobile_ads,0,0
42,281,mobile_ads,0,0
42,262,context_ads,1,100
42,261,context_ads,1,10
42,259,mobile_ads,0,0
42,250,context_ads,0,0
42,247,context_ads,0,0
42,246,social_media,1,200
42,245,mobile_ads,1,50
42,241,social_media,0,0
42,236,bloggers,0,0
42,233,context_ads,1,100
42,223,social_media,0,0
42,141,social_media,1,200
42,113,mobile_ads,0,0
42,133,context_ads,0,0
42,61,context_ads,1,200
42,58,social_media,1,10
42,53,social_media,0,0
42,51,context_ads,0,0
42,46,social_media,0,0
42,43,context_ads,0,0
42,40,bloggers,0,0
42,25,context_ads,1,100
42,66,social_media,0,0
42,22,context_ads,0,0
42,18,mobile_ads,1,100
42,17,bloggers,1,200
42,16,context_ads,0,0
42,15,bloggers,0,0
42,12,bloggers,1,100
42,10,mobile_ads,0,0
42,5,social_media,0,0
42,136,social_media,1,50
42,20,mobile_ads,0,0
42,67,social_media,0,0
42,37,mobile_ads,0,0
42,71,context_ads,0,0
42,132,context_ads,0,0
42,68,social_media,1,10
42,121,mobile_ads,0,0
42,116,bloggers,0,0
42,114,mobile_ads,1,200
42,111,bloggers,0,0
42,108,social_media,1,200
42,106,mobile_ads,1,210
42,100,context_ads,1,200
42,109,context_ads,0,0
42,96,mobile_ads,0,0
42,73,context_ads,0,0
42,97,context_ads,0,0
42,77,context_ads,1,200
42,80,social_media,1,20
42,76,bloggers,0,0
42,90,social_media,1,50
42,95,context_ads,1,200
42,83,bloggers,0,0
43,300,social_media,1,200
43,217,social_media,1,10
43,216,context_ads,1,10
43,215,social_media,1,100
43,214,social_media,1,200
43,213,context_ads,0,0
43,209,social_media,0,0
43,198,bloggers,1,100
43,195,context_ads,1,10
43,158,bloggers,0,0
43,179,mobile_ads,0,0
43,176,mobile_ads,0,0
43,167,bloggers,0,0
43,165,context_ads,1,100
43,164,mobile_ads,0,0
43,162,bloggers,1,200
43,161,context_ads,1,100
43,218,mobile_ads,0,0
43,190,social_media,0,0
43,222,social_media,1,10
43,298,bloggers,1,100
43,232,mobile_ads,0,0
43,152,bloggers,0,0
43,290,context_ads,1,200
43,288,context_ads,1,50
43,283,social_media,0,0
43,282,mobile_ads,0,0
43,280,context_ads,1,200
43,272,mobile_ads,1,200
43,270,bloggers,1,100
43,265,mobile_ads,1,200
43,261,social_media,1,200
43,260,mobile_ads,0,0
43,254,context_ads,0,0
43,251,bloggers,0,0
43,250,bloggers,1,100
43,242,context_ads,0,0
43,239,mobile_ads,1,50
43,236,context_ads,1,10
43,235,bloggers,0,0
43,233,context_ads,1,100
43,229,social_media,0,0
43,147,bloggers,1,200
43,197,social_media,1,50
43,142,mobile_ads,1,10
43,61,bloggers,1,100
43,57,context_ads,1,200
43,56,bloggers,1,200
43,55,mobile_ads,0,0
43,47,context_ads,1,100
43,44,social_media,1,50
43,42,social_media,1,200
43,41,context_ads,0,0
43,39,context_ads,1,50
43,35,mobile_ads,1,100
43,31,mobile_ads,0,0
43,24,context_ads,0,0
43,19,bloggers,0,0
43,17,social_media,0,0
43,16,social_media,1,150
43,8,context_ads,0,0
43,7,bloggers,1,100
43,5,bloggers,0,0
43,144,social_media,1,50
43,65,context_ads,0,0
43,68,bloggers,1,100
43,38,bloggers,0,0
43,72,context_ads,1,50
43,69,context_ads,1,50
43,137,mobile_ads,1,300
43,132,context_ads,1,10
43,123,social_media,1,10
43,122,bloggers,1,50
43,119,context_ads,1,200
43,116,social_media,1,100
43,111,social_media,1,50
43,110,context_ads,1,10
43,109,bloggers,1,10
43,118,social_media,0,0
43,107,mobile_ads,0,0
43,100,bloggers,0,0
43,93,social_media,0,0
43,91,bloggers,0,0
43,88,mobile_ads,0,0
43,85,mobile_ads,0,0
43,79,mobile_ads,1,10
43,74,mobile_ads,0,0
43,73,mobile_ads,0,0
44,185,social_media,0,0
44,186,context_ads,1,100
44,197,context_ads,1,100
44,200,mobile_ads,0,0
44,207,social_media,0,0
44,203,bloggers,1,100
44,204,mobile_ads,0,0
44,210,context_ads,0,0
44,184,context_ads,1,50
44,202,context_ads,0,0
44,181,mobile_ads,1,200
44,156,social_media,0,0
44,176,bloggers,1,50
44,173,mobile_ads,0,0
44,172,context_ads,1,10
44,171,social_media,1,200
44,170,context_ads,1,50
44,168,context_ads,0,0
44,161,bloggers,1,100
44,158,mobile_ads,0,0
44,155,social_media,0,0
44,214,mobile_ads,0,0
44,179,social_media,0,0
44,215,context_ads,1,100
44,293,social_media,0,0
44,218,context_ads,1,50
44,299,context_ads,1,50
44,298,bloggers,1,100
44,295,mobile_ads,0,0
44,154,bloggers,1,200
44,290,social_media,0,0
44,286,context_ads,0,0
44,279,social_media,0,0
44,275,bloggers,0,0
44,274,social_media,0,0
44,272,mobile_ads,1,200
44,271,mobile_ads,0,0
44,270,bloggers,0,0
44,268,context_ads,1,100
44,251,context_ads,1,210
44,249,social_media,1,100
44,241,bloggers,1,10
44,240,social_media,0,0
44,239,context_ads,1,100
44,236,social_media,0,0
44,231,context_ads,0,0
44,229,mobile_ads,1,20
44,227,context_ads,1,200
44,221,social_media,0,0
44,217,context_ads,1,100
44,152,social_media,0,0
44,159,social_media,0,0
44,148,social_media,1,200
44,59,context_ads,0,0
44,57,mobile_ads,0,0
44,56,social_media,1,50
44,55,mobile_ads,0,0
44,51,bloggers,1,200
44,49,context_ads,0,0
44,45,social_media,1,200
44,44,context_ads,0,0
44,39,social_media,0,0
44,37,context_ads,0,0
44,25,bloggers,0,0
44,24,context_ads,1,50
44,23,context_ads,1,10
44,21,social_media,1,10
44,18,context_ads,0,0
44,17,social_media,0,0
44,15,context_ads,0,0
44,14,context_ads,0,0
44,12,social_media,0,0
44,10,mobile_ads,1,210
44,4,context_ads,0,0
44,1,bloggers,0,0
44,151,bloggers,0,0
44,60,bloggers,0,0
44,61,social_media,0,0
44,33,mobile_ads,1,100
44,69,mobile_ads,1,50
44,144,bloggers,1,100
44,67,bloggers,1,50
44,142,social_media,0,0
44,141,bloggers,1,200
44,137,social_media,1,200
44,132,social_media,1,200
44,129,social_media,1,10
44,125,mobile_ads,1,100
44,122,context_ads,1,250
44,119,bloggers,0,0
44,118,social_media,1,50
44,113,social_media,0,0
44,127,mobile_ads,0,0
44,110,context_ads,1,10
44,84,social_media,0,0
44,91,bloggers,0,0
44,93,context_ads,0,0
